coin,timestamp,price,volume_24h,price_change_24h,high_24h,low_24h,spread,volatility_7d,momentum_3d,momentum_7d,volume_trend_7d,price_vs_sma20,market_activity,price_volatility,liquidity_score,sentiment_numeric,whale_detected_numeric,whale_score
POL,2025-08-11T07:53:35.627125,0.2434,2177797.51804,0.899556439912117,0.24776,0.23805,0.001,0.00899556439912117,0.004497782199560585,0.0026986693197363506,2.0,0.0,2177797.51804,0.00899556439912117,1.0,0.5,0,2.918765014081795
POND,2025-08-11T07:53:35.627260,0.008212,281891.69526155,0.5263802178969273,0.008398,0.007984,0.012542620555285029,0.005263802178969273,0.0026319010894846366,0.001579140653690782,0.28189169526155,0.0,281891.69526155,0.005263802178969273,1.0,0.5,0,2.509856352849959
PONKE,2025-08-11T07:53:35.627372,0.12061,656079.49267,-2.118162635935725,0.12667,0.11893,0.0019069728878201983,0.021181626359357247,-0.010590813179678624,-0.006354487907807174,0.65607949267,0.0,656079.49267,0.021181626359357247,1.0,0.5,0,2.678807752527955
POPCAT,2025-08-11T07:53:35.627519,0.338,1577256.54072,-1.1695906432748537,0.3524,0.3218,0.001,0.011695906432748537,-0.005847953216374269,-0.003508771929824561,1.5772565407199999,0.0,1577256.54072,0.011695906432748537,1.0,0.5,0,2.8542396326300916
PORTAL,2025-08-11T07:53:35.627665,0.05274,39744.26777,-3.441962651043574,0.05462,0.0522,0.002654531664770596,0.03441962651043574,-0.01720981325521787,-0.01032588795313072,0.1,0.0,39744.26777,0.03441962651043574,1.0,0.5,0,2.118049212636833
POWR,2025-08-11T07:53:35.627798,0.1793,7843.70209158,0.1675977653631284,0.1803,0.173,0.0016731734523145272,0.001675977653631284,0.000837988826815642,0.0005027932960893852,0.1,0.0,7843.70209158,0.001675977653631284,0.8967593690141438,0.5,0,1.7935187380282875
PRCL,2025-08-11T07:53:35.627933,0.0942,53621.24575,-5.326633165829146,0.1021,0.0919,0.002123142250530699,0.05326633165829146,-0.02663316582914573,-0.01597989949748744,0.1,0.0,53621.24575,0.05326633165829146,1.0,0.5,0,2.177943858721184
PRIME,2025-08-11T07:53:35.628051,2.263,19130.80014,1.7078651685393258,2.283,2.113,0.0013256738842245311,0.017078651685393256,0.008539325842696628,0.005123595505617977,0.1,0.0,19130.80014,0.017078651685393256,0.9859107158373055,0.5,0,1.971821431674611
PROMPT,2025-08-11T07:53:35.628357,0.13552,36574.77244,-3.6405005688282137,0.14253,0.13359,0.001,0.03640500568828214,-0.01820250284414107,-0.01092150170648464,0.1,0.0,36574.77244,0.03640500568828214,1.0,0.5,0,2.101428269001826
PSTAKE,2025-08-11T07:53:35.628542,0.03514,786912.36429074,5.241090146750524,0.03894,0.03022,0.017643710870802576,0.052410901467505246,0.026205450733752623,0.015723270440251572,0.78691236429074,0.0,786912.36429074,0.052410901467505246,1.0,0.5,0,2.7151746875693132
PUFFER,2025-08-11T07:53:35.628707,0.22329,202437.52306,-0.8569398810052393,0.23145,0.21986,0.0017018227417260926,0.008569398810052394,-0.004284699405026197,-0.002570819643015718,0.20243752306,0.0,202437.52306,0.008569398810052394,1.0,0.5,0,2.44363830592177
PUMP,2025-08-11T07:53:35.628873,0.003468,636066236.09845,11.475409836065573,0.003509,0.003029,0.001,0.11475409836065573,0.05737704918032786,0.034426229508196717,2.0,0.0,636066236.09845,0.11475409836065573,1.0,0.5,1,4.05416265245255
PYTH,2025-08-11T07:53:35.629036,0.12692,558074.91563,-0.7351791021429688,0.13167,0.12342,0.001,0.007351791021429688,-0.003675895510714844,-0.002205537306428906,0.5580749156299999,0.0,558074.91563,0.007351791021429688,1.0,0.5,0,2.6464500563251363
PYUSD,2025-08-11T07:53:35.629244,0.9997,99921.85238,-0.03,1.0001,0.9997,0.001,0.0003,-0.00015,-8.999999999999999e-05,0.1,0.0,99921.85238,0.0003,1.0,0.5,0,2.3024307382058646
QI,2025-08-11T07:53:35.629403,0.006704,17490.1547,0.0,0.006704,0.006704,0.27371718377088305,0.0,0.0,0.0,0.1,0.0,17490.1547,0.0,0.9769450586416575,0.5,0,1.953890117283315
QNT,2025-08-11T07:53:35.629572,113.5,1097.25980795,-0.5781359495444989,116.8,111.27,0.001,0.005781359495444989,-0.0028906797477224943,-0.0017344078486334965,0.1,0.0,1097.25980795,0.005781359495444989,0.7001482213341849,0.5,0,1.4002964426683697
QTUM,2025-08-11T07:53:35.629738,2.19091,4248.48021192,0.0296768420187557,2.24162,2.16733,0.002063069683373713,0.000296768420187557,0.0001483842100937785,8.903052605626709e-05,0.1,0.0,4248.48021192,0.000296768420187557,0.8354551951361184,0.5,0,1.6709103902722369
RAD,2025-08-11T07:53:35.629918,0.659,14138.45970243,2.0123839009287927,0.687,0.636,0.0030349013657056173,0.020123839009287926,0.010061919504643963,0.006037151702786378,0.1,0.0,14138.45970243,0.020123839009287926,0.9556724728142727,0.5,0,1.9113449456285454
RAIIN,2025-08-11T07:53:35.630232,0.18313,58384.69529,0.3452054794520547,0.18395,0.17962,0.0029487249494893515,0.003452054794520547,0.0017260273972602735,0.0010356164383561641,0.1,0.0,58384.69529,0.003452054794520547,1.0,0.5,0,2.1949652390296674
RARE,2025-08-11T07:53:35.630437,0.0617,980811.58181821,0.6525285481239804,0.0628,0.0603,0.0016207455429498034,0.0065252854812398045,0.0032626427406199023,0.001957585644371941,0.9808115818182099,0.0,980811.58181821,0.0065252854812398045,1.0,0.65,0,2.7592273344399763
RARI,2025-08-11T07:53:35.630631,1.019,18332.85172311,0.4930966469428007,1.069,0.974,0.01570166830225713,0.004930966469428007,0.0024654832347140035,0.0014792899408284021,0.1,0.0,18332.85172311,0.004930966469428007,0.9816504450952745,0.5,0,1.963300890190549
RAY,2025-08-11T07:53:35.630814,3.287,156116.56733087,-3.888888888888889,3.452,3.256,0.001,0.03888888888888889,-0.019444444444444445,-0.011666666666666667,0.15611656733086998,0.0,156116.56733087,0.03888888888888889,1.0,0.5,0,2.391672927825291
RBC,2025-08-11T07:53:35.630996,0.01131,80549.14898853,3.0054644808743167,0.01135,0.01096,0.015030946065428824,0.030054644808743168,0.015027322404371584,0.00901639344262295,0.1,0.0,80549.14898853,0.030054644808743168,1.0,0.5,0,2.2593270476487515
RED,2025-08-11T07:53:35.631208,0.4332,12768.39692,-0.2762430939226519,0.4484,0.4332,0.0016158818097877054,0.002762430939226519,-0.0013812154696132594,-0.0008287292817679556,0.1,0.0,12768.39692,0.002762430939226519,0.945480672159972,0.5,0,1.890961344319944
RENDER,2025-08-11T07:53:35.631409,3.952,336228.47446,0.4065040650406504,4.055,3.818,0.001,0.004065040650406504,0.002032520325203252,0.001219512195121951,0.33622847446,0.0,336228.47446,0.004065040650406504,1.0,0.5,0,2.545109833107375
REN,2025-08-11T07:53:35.631729,0.0099,1812406.96514618,1.8518518518518519,0.00995,0.00954,0.008080808080808102,0.018518518518518517,0.009259259259259259,0.005555555555555555,1.81240696514618,0.0,1812406.96514618,0.018518518518518517,1.0,0.5,0,2.882033377314269
REPV1,2025-08-11T07:53:35.631942,1.067,10506.92708003,4.607843137254902,1.075,0.987,0.023430178069353245,0.046078431372549015,0.023039215686274508,0.013823529411764705,0.1,0.0,10506.92708003,0.046078431372549015,0.9259885211309522,0.5,0,1.8519770422619044
REP,2025-08-11T07:53:35.632147,1.109,50644.46850535,1.0018214936247722,1.149,1.022,0.01803426510369704,0.010018214936247723,0.005009107468123861,0.0030054644808743167,0.1,0.0,50644.46850535,0.010018214936247723,1.0,0.5,0,2.1665210077700303
REQ,2025-08-11T07:53:35.632330,0.15129,2780.2965661,0.0,0.15176,0.15011,0.012558662171987657,0.0,0.0,0.0,0.1,0.0,2780.2965661,0.0,0.7930672488641806,0.5,0,1.5861344977283611
RETARDIO,2025-08-11T07:53:35.632520,0.028722,2472621.06887,-1.0848228122739951,0.035205,0.026576,0.006475872153749692,0.010848228122739952,-0.005424114061369976,-0.003254468436821985,2.0,0.0,2472621.06887,0.010848228122739952,1.0,0.5,0,2.944157942377038
REZ,2025-08-11T07:53:35.632698,0.01484,8147999.499,-1.3297872340425532,0.0166,0.01428,0.001347708894878768,0.013297872340425532,-0.006648936170212766,-0.003989361702127659,2.0,0.0,8147999.499,0.013297872340425532,1.0,0.5,0,3.1826566235141707
RIZE,2025-08-11T07:53:35.632880,0.037856,8335114.84076,13.575950316522157,0.038161,0.025018,0.005256762468300871,0.13575950316522156,0.06787975158261078,0.04072785094956647,2.0,0.0,8335114.84076,0.13575950316522156,1.0,0.5,0,3.187197594436406
RLC,2025-08-11T07:53:35.633063,1.0308,16453.67925464,-1.3588516746411483,1.0524,1.0023,0.0010671323244083246,0.013588516746411483,-0.0067942583732057416,-0.004076555023923445,0.1,0.0,16453.67925464,0.013588516746411483,0.970836516891399,0.5,0,1.941673033782798
RLUSD,2025-08-11T07:53:35.633295,0.99979,162355.17874,-0.0130010400832066,0.99999,0.9996,0.001,0.000130010400832066,-6.5005200416033e-05,-3.9003120249619804e-05,0.16235517874,0.0,162355.17874,0.000130010400832066,1.0,0.5,0,2.399509566990556
ROOK,2025-08-11T07:53:35.633501,0.51,248.22843,0.1964636542239685,0.512,0.5,0.01960784313725492,0.001964636542239685,0.0009823182711198425,0.0005893909626719055,0.1,0.0,248.22843,0.001964636542239685,0.5518369865478323,0.5,0,1.1036739730956646
RPL,2025-08-11T07:53:35.633685,8.793,19143.3244067,1.9951281753856862,9.384,8.068,0.0027294438758102054,0.019951281753856864,0.009975640876928432,0.005985384526157059,0.1,0.0,19143.3244067,0.019951281753856864,0.9859761575051612,0.5,0,1.9719523150103224
RSR,2025-08-11T07:53:35.633870,0.009506,18542985.00703,2.2590361445783134,0.0115,0.00905,0.001,0.022590361445783132,0.011295180722891566,0.00677710843373494,2.0,0.0,18542985.00703,0.022590361445783132,1.0,0.5,1,3.347120432537293
RUJI,2025-08-11T07:53:35.634056,0.924,26654.47087,0.0866551126516464,0.9415,0.8656,0.001,0.000866551126516464,0.000433275563258232,0.0002599653379549392,0.1,0.0,26654.47087,0.000866551126516464,1.0,0.5,0,2.038149938890885
RUNE,2025-08-11T07:53:35.634282,1.445,77905.89575901,1.4747191011235956,1.474,1.39,0.001,0.014747191011235956,0.007373595505617978,0.004424157303370787,0.1,0.0,77905.89575901,0.014747191011235956,1.0,0.5,0,2.2526539497191864
SAFE,2025-08-11T07:53:35.634479,0.4596,17260.51719,-2.5238600212089075,0.472,0.4569,0.0010879025239338566,0.025238600212089075,-0.012619300106044538,-0.0075715800636267224,0.1,0.0,17260.51719,0.025238600212089075,0.9756234862860005,0.75,0,1.951246972572001
SAGA,2025-08-11T07:53:35.634667,0.279,66908.82127,-0.3571428571428571,0.2913,0.2667,0.001,0.003571428571428571,-0.0017857142857142854,-0.0010714285714285713,0.1,0.0,66908.82127,0.003571428571428571,1.0,0.5,0,2.222220208114635
SAHARA,2025-08-11T07:53:35.634850,0.09694,2787753.41975,-0.5641604267104318,0.10201,0.09065,0.00103156591706213,0.0056416042671043175,-0.0028208021335521588,-0.0016924812801312951,2.0,0.0,2787753.41975,0.0056416042671043175,1.0,0.5,0,2.96814939244894
SAMO,2025-08-11T07:53:35.635030,0.001734,3683002.76183166,2.0600353148911124,0.001758,0.001641,0.020184544405997745,0.020600353148911125,0.010300176574455562,0.006180105944673337,2.0,0.0,3683002.76183166,0.020600353148911125,1.0,0.5,0,3.023847843366176
SAND,2025-08-11T07:53:35.635244,0.2954,523951.40278748,-0.1014541765302671,0.3037,0.2892,0.001,0.001014541765302671,-0.0005072708826513355,-0.00030436252959080125,0.52395140278748,0.0,523951.40278748,0.001014541765302671,1.0,0.5,0,2.6338312249604896
SBR,2025-08-11T07:53:35.635424,0.00116,10214531.13610954,5.167724388032638,0.0012,0.001061,0.007758620689655268,0.05167724388032638,0.02583862194016319,0.015503173164097913,2.0,0.0,10214531.13610954,0.05167724388032638,1.0,0.5,1,3.2278643967062868
SCRT,2025-08-11T07:53:35.635618,0.1895,267188.17991494,-0.1054296257248286,0.193,0.1835,0.001055408970976137,0.001054296257248286,-0.000527148128624143,-0.0003162888771744858,0.26718817991494,0.0,267188.17991494,0.001054296257248286,1.0,0.5,0,2.499142445098879
SC,2025-08-11T07:53:35.635803,0.003204,5035875.50958299,-0.4659832246039142,0.003257,0.003149,0.001,0.004659832246039142,-0.002329916123019571,-0.0013979496738117426,2.0,0.0,5035875.50958299,0.004659832246039142,1.0,0.5,0,3.086419630463464
SDN,2025-08-11T07:53:35.635985,0.0418,5150.5401471,0.2398081534772182,0.0429,0.0407,0.0023923444976077244,0.002398081534772182,0.001199040767386091,0.0007194244604316546,0.1,0.0,5150.5401471,0.002398081534772182,0.8547051006638264,0.5,0,1.7094102013276529
SEI,2025-08-11T07:53:35.636184,0.32045,3903662.92956,-0.5863374077061487,0.3318,0.31445,0.001,0.005863374077061488,-0.002931687038530744,-0.0017590122231184461,2.0,0.0,3903662.92956,0.005863374077061488,1.0,0.5,0,3.035485227838582
SGB,2025-08-11T07:53:35.636369,0.00589,4357426.48249662,0.3407155025553662,0.00609,0.00573,0.0016977928692698799,0.003407155025553662,0.001703577512776831,0.0010221465076660984,2.0,0.0,4357426.48249662,0.003407155025553662,1.0,0.5,0,3.0574784828481
SHIB,2025-08-11T07:53:35.636578,1.353e-05,77844068856.02524,-0.294767870302137,1.392e-05,1.327e-05,0.001,0.0029476787030213703,-0.0014738393515106852,-0.0008843036109064111,2.0,0.0,77844068856.02524,0.0029476787030213703,1.0,0.5,1,5.015594709103284
SIGMA,2025-08-11T07:53:35.636967,0.01723,863616.3163,4.678007290400972,0.01812,0.01612,0.018572257690075297,0.04678007290400972,0.02339003645200486,0.014034021871202916,0.8636163162999999,0.0,863616.3163,0.04678007290400972,1.0,0.5,0,2.733777005743732
SKY,2025-08-11T07:53:35.637184,0.08678,276383.29401,-0.7320979180965455,0.08856,0.08562,0.001,0.0073209791809654545,-0.0036604895904827272,-0.002196293754289636,0.27638329401,0.0,276383.29401,0.0073209791809654545,1.0,0.5,0,2.5059095091706074
SNEK,2025-08-11T07:53:35.637371,0.004486,17906385.26434,2.584038417562314,0.004697,0.004248,0.0015604101649576597,0.025840384175623142,0.012920192087811571,0.007752115252686942,2.0,0.0,17906385.26434,0.025840384175623142,1.0,0.5,1,3.3401335963452423
SNX,2025-08-11T07:53:35.637568,0.669,73724.1508206,0.0,0.694,0.648,0.0029895366218236196,0.0,0.0,0.0,0.1,0.0,73724.1508206,0.0,1.0,0.5,0,2.2416198558799865
SOGNI,2025-08-11T07:53:35.637775,0.002997,84964.5,-2.2185970636215333,0.002997,0.002975,0.008008008008008058,0.022185970636215333,-0.011092985318107667,-0.0066557911908646,0.1,0.0,84964.5,0.022185970636215333,1.0,0.5,0,2.270000114145395
SOL,2025-08-11T07:53:35.637960,183.33,177250.23062901,0.2899343544857768,186.69,177.55,0.001,0.0028993435448577683,0.0014496717724288841,0.0008698030634573305,0.17725023062901002,0.0,177250.23062901,0.0028993435448577683,1.0,0.5,0,2.4170646774540376
SONIC,2025-08-11T07:53:35.638162,0.22323,22797.19559,0.3461296412838263,0.22727,0.21885,0.0010303274649465035,0.0034612964128382627,0.0017306482064191313,0.0010383889238514787,0.1,0.0,22797.19559,0.0034612964128382627,1.0,0.5,0,2.006887334204252
SOSO,2025-08-11T07:53:35.638347,0.5858,3481.47141,-0.9469056476158269,0.5939,0.5757,0.001,0.009469056476158269,-0.0047345282380791345,-0.0028407169428474807,0.1,0.0,3481.47141,0.009469056476158269,0.8155497496000736,0.5,0,1.6310994992001473
SPELL,2025-08-11T07:53:35.638536,0.000531,17835697.6961903,0.0,0.000539,0.000523,0.0018832391713748103,0.0,0.0,0.0,2.0,0.0,17835697.6961903,0.0,1.0,0.5,1,3.3393425103144287
SPICE,2025-08-11T07:53:35.638723,2.955e-05,542048078.24652,1.2679917751884853,3.204e-05,2.709e-05,0.010490693739424775,0.012679917751884852,0.006339958875942426,0.0038039753255654555,2.0,0.0,542048078.24652,0.012679917751884852,1.0,0.5,1,4.022173052513316
SPK,2025-08-11T07:53:35.638906,0.1064,363137.01464838,-3.9451114922813035,0.11584,0.1064,0.0015977443609022884,0.03945111492281304,-0.01972555746140652,-0.011835334476843911,0.36313701464838,0.0,363137.01464838,0.03945111492281304,1.0,0.5,0,2.5605076493260115
SPX,2025-08-11T07:53:35.639087,1.8985,1562935.19153,-2.1996703070265813,1.99,1.85,0.001,0.021996703070265813,-0.010998351535132907,-0.0065990109210797435,1.56293519153,0.0,1562935.19153,0.021996703070265813,1.0,0.5,0,2.8524153568426542
SRM,2025-08-11T07:53:35.639289,0.01518,251845.65174189,0.5298013245033112,0.01563,0.01487,0.009222661396574407,0.005298013245033112,0.002649006622516556,0.0015894039735099336,0.25184565174189,0.0,251845.65174189,0.005298013245033112,1.0,0.5,0,2.4873151312866812
SSV,2025-08-11T07:53:35.639477,10.78,697.40530981,2.2479370198235795,11.132,9.91,0.002504638218924028,0.022479370198235794,0.011239685099117897,0.006743811059470738,0.1,0.0,697.40530981,0.022479370198235794,0.6548799607317224,0.5,0,1.3097599214634448
STEP,2025-08-11T07:53:35.639677,0.0743,7649.17236235,4.061624649859944,0.0761,0.0692,0.09825033647375506,0.040616246498599434,0.020308123249299717,0.01218487394957983,0.1,0.0,7649.17236235,0.040616246498599434,0.8942483457592905,0.5,0,1.788496691518581
STG,2025-08-11T07:53:35.639860,0.1953,451245.72121479,8.199445983379501,0.2086,0.1623,0.0015360983102918316,0.08199445983379501,0.040997229916897505,0.024598337950138504,0.45124572121479,0.0,451245.72121479,0.08199445983379501,1.0,0.5,0,2.603953904519365
STORJ,2025-08-11T07:53:35.640038,0.28345,18819.82404919,0.1696292893239566,0.28708,0.27543,0.0026106897159993594,0.001696292893239566,0.000848146446619783,0.0005088878679718698,0.1,0.0,18819.82404919,0.001696292893239566,0.984271919800386,0.5,0,1.968543839600772
STRD,2025-08-11T07:53:35.640237,0.1252,101956.10807,0.0,0.1273,0.1223,0.017571884984025617,0.0,0.0,0.0,0.10195610807,0.0,101956.10807,0.0,1.0,0.5,0,2.3064614989420016
STRK,2025-08-11T07:53:35.640417,0.13641,328158.89297,0.1174311926605504,0.1415,0.13223,0.0013195513525400316,0.001174311926605504,0.000587155963302752,0.0003522935779816512,0.32815889297,0.0,328158.89297,0.001174311926605504,1.0,0.5,0,2.540251249430855
STX,2025-08-11T07:53:35.640609,0.779,392426.01190268,3.494087950046499,0.8,0.7285,0.001,0.03494087950046499,0.017470439750232495,0.010482263850139497,0.39242601190268,0.0,392426.01190268,0.03494087950046499,1.0,0.5,0,2.576021168395324
SUI,2025-08-11T07:53:35.640792,3.8408,2960698.49259,-0.8800227102634905,3.9747,3.7841,0.001,0.008800227102634905,-0.004400113551317452,-0.0026400681307904715,2.0,0.0,2960698.49259,0.008800227102634905,1.0,0.5,0,2.980187222689285
SUNDOG,2025-08-11T07:53:35.640972,0.04789,196580.83681,-0.9309060819197352,0.05036,0.04506,0.011275840467738543,0.009309060819197352,-0.004654530409598676,-0.0027927182457592055,0.19658083681000002,0.0,196580.83681,0.009309060819197352,1.0,0.5,0,2.4377668191812902
SUN,2025-08-11T07:53:35.641198,0.02211,33348.6854,0.0,0.02259,0.02206,0.014020805065581083,0.0,0.0,0.0,0.1,0.0,33348.6854,0.0,1.0,0.5,0,2.0829607236031835
SUPER,2025-08-11T07:53:35.641409,0.7913,98768.30704605,-0.0757671423159489,0.8249,0.7723,0.0017692404903324503,0.000757671423159489,-0.0003788357115797445,-0.0002273014269478467,0.1,0.0,98768.30704605,0.000757671423159489,1.0,0.6666666666666666,0,2.30010843560866
S,2025-08-11T07:53:35.641605,0.3117,1275832.30668,0.3218538783392339,0.3227,0.3029,0.001,0.003218538783392339,0.0016092693916961694,0.0009655616350177016,1.27583230668,0.0,1275832.30668,0.003218538783392339,1.0,0.5,0,2.8118220193909886
SUSHI,2025-08-11T07:53:35.641790,0.8706,107734.94312639,-2.0697412823397077,0.9086,0.8575,0.001,0.020697412823397078,-0.010348706411698539,-0.006209223847019123,0.10773494312639001,0.0,107734.94312639,0.020697412823397078,1.0,0.5,0,2.317487708246364
SWARMS,2025-08-11T07:53:35.641971,0.02562,2791357.9193,-8.369098712446352,0.039,0.02068,0.012880562060889946,0.08369098712446352,-0.04184549356223176,-0.025107296137339054,2.0,0.0,2791357.9193,0.08369098712446352,1.0,0.5,0,2.9684078206135935
SWEAT,2025-08-11T07:53:35.642262,0.002404,303148.28419,1.349072512647555,0.002414,0.002319,0.0016638935108153484,0.013490725126475549,0.0067453625632377745,0.004047217537942665,0.30314828418999995,0.0,303148.28419,0.013490725126475549,1.0,0.5,0,2.5243961300513558
SWELL,2025-08-11T07:53:35.642408,0.01089,3929429.51769,2.3496240601503757,0.01103,0.01036,0.00183654729109283,0.023496240601503758,0.011748120300751879,0.007048872180451127,2.0,0.0,3929429.51769,0.023496240601503758,1.0,0.5,0,3.0368010133810577
SXT,2025-08-11T07:53:35.642558,0.08892,233954.62081,0.4745762711864406,0.09102,0.08646,0.001,0.004745762711864406,0.002372881355932203,0.0014237288135593217,0.23395462080999999,0.0,233954.62081,0.004745762711864406,1.0,0.5,0,2.4725773443390002
SYN,2025-08-11T07:53:35.642696,0.144,532079.01393504,0.069492703266157,0.1481,0.1419,0.0013888888888889288,0.00069492703266157,0.000347463516330785,0.000208478109798471,0.53207901393504,0.0,532079.01393504,0.00069492703266157,1.0,0.5,0,2.63690983182961
SYRUP,2025-08-11T07:53:35.642826,0.51181,1038072.50637,0.6766725023113086,0.53357,0.48536,0.001,0.006766725023113086,0.003383362511556543,0.0020300175069339257,1.03807250637,0.0,1038072.50637,0.006766725023113086,1.0,0.5,0,2.7705754311172073
TAC,2025-08-11T07:53:35.642958,0.01359,3421494.12755,-6.917808219178082,0.0156,0.01328,0.0022075055187638346,0.06917808219178082,-0.03458904109589041,-0.020753424657534245,2.0,0.0,3421494.12755,0.06917808219178082,1.0,0.5,0,3.009117637061057
TANSSI,2025-08-11T07:53:35.643091,0.06486,86688.17891,-3.9253443934231966,0.07244,0.06486,0.0010792476102374439,0.03925344393423197,-0.019626721967115984,-0.011776033180269591,0.1,0.0,86688.17891,0.03925344393423197,1.0,0.5,0,2.2740168688504965
TAO,2025-08-11T07:53:35.643253,386.8228,5013.49421,-0.506747806673474,397.9663,380.8181,0.001,0.0050674780667347395,-0.0025337390333673698,-0.0015202434200204218,0.1,0.0,5013.49421,0.0050674780667347395,0.8520087839876085,0.5,0,1.704017567975217
TBTC,2025-08-11T07:53:35.643382,121958.2,0.01056775,2.2094016270273937,121958.2,117555.8,0.004567138576987853,0.022094016270273936,0.011047008135136968,0.006628204881082181,0.1,0.0,0.01056775,0.022094016270273936,0.1,0.5,0,0.002102460326175674
TEER,2025-08-11T07:53:35.643554,0.1546,13577.20807232,-0.5148005148005148,0.1569,0.1536,0.004527813712807285,0.005148005148005148,-0.002574002574002574,-0.0015444015444015444,0.1,0.0,13577.20807232,0.005148005148005148,0.9516221438968658,0.5,0,1.9032442877937317
TERM,2025-08-11T07:53:35.643684,0.5399,502.995,0.0,0.561,0.5047,0.06427116132617162,0.0,0.0,0.0,0.1,0.0,502.995,0.0,0.6222566347387238,0.5,0,1.2445132694774477
TIA,2025-08-11T07:53:35.643824,1.8491,322284.27748,1.6994830051699483,1.9152,1.7378,0.001,0.016994830051699484,0.008497415025849742,0.005098449015509845,0.32228427748,0.0,322284.27748,0.016994830051699484,1.0,0.5,0,2.5366384774413953
TITCOIN,2025-08-11T07:53:35.643952,0.00936,22515561.9551,-0.1067235859124866,0.01038,0.00878,0.010683760683760618,0.001067235859124866,-0.000533617929562433,-0.0003201707577374598,2.0,0.0,22515561.9551,0.001067235859124866,1.0,0.5,1,3.3859434629925707
TLM,2025-08-11T07:53:35.644094,0.00518,369053.00120847,0.58252427184466,0.00531,0.00508,0.0038610038610038715,0.0058252427184466,0.0029126213592233,0.0017475728155339802,0.36905300120847,0.0,369053.00120847,0.0058252427184466,1.0,0.5,0,2.5637396514107436
TNSR,2025-08-11T07:53:35.644256,0.1416,96966.65437,0.7112375533428165,0.1454,0.1367,0.001,0.007112375533428164,0.003556187766714082,0.0021337126600284493,0.1,0.0,96966.65437,0.007112375533428164,1.0,0.5,0,2.296426548354449
TOKEN,2025-08-11T07:53:35.644384,0.01642,347912.0245,-0.2430133657351154,0.01699,0.01571,0.014616321559074337,0.002430133657351154,-0.001215066828675577,-0.0007290400972053462,0.3479120245,0.0,347912.0245,0.002430133657351154,1.0,0.5,0,2.5519415595842605
TOKE,2025-08-11T07:53:35.644523,0.1725,27133.02911019,1.5303119482048262,0.1807,0.1676,0.002898550724637684,0.015303119482048261,0.0076515597410241306,0.004590935844614478,0.1,0.0,27133.02911019,0.015303119482048261,1.0,0.5,0,2.041708781175089
TON,2025-08-11T07:53:35.644652,3.371,88108.95368,0.626865671641791,3.424,3.292,0.001,0.006268656716417909,0.0031343283582089547,0.0018805970149253727,0.1,0.0,88108.95368,0.006268656716417909,1.0,0.5,0,2.277268157430827
TOSHI,2025-08-11T07:53:35.644786,0.000779,710668282.53547,3.356773251957012,0.0008206,0.0006976,0.0023106546854942795,0.03356773251957012,0.01678386625978506,0.010070319755871035,2.0,0.0,710668282.53547,0.03356773251957012,1.0,0.5,1,4.076343265944606
TRAC,2025-08-11T07:53:35.644917,0.4808,48570.43793,2.9329907942624707,0.4868,0.4608,0.0027038269550749235,0.029329907942624706,0.014664953971312353,0.008798972382787412,0.1,0.0,48570.43793,0.029329907942624706,1.0,0.5,0,2.1581581880426968
TREE,2025-08-11T07:53:35.645045,0.4293,40529.43863,2.2142857142857144,0.4427,0.414,0.0018634987188446842,0.022142857142857145,0.011071428571428572,0.006642857142857143,0.1,0.0,40529.43863,0.022142857142857145,1.0,0.5,0,2.121961708383521
TREMP,2025-08-11T07:53:35.645204,0.02032,789404.53789,-0.2944062806673209,0.0212,0.01798,0.0231299212598426,0.002944062806673209,-0.0014720314033366045,-0.0008832188420019627,0.7894045378900001,0.0,789404.53789,0.002944062806673209,1.0,0.5,0,2.7158070915003414
TRUMP,2025-08-11T07:53:35.645334,9.203,92519.0619,-0.7548797584384772,9.529,9.115,0.001,0.007548797584384772,-0.003774398792192386,-0.0022646392753154316,0.1,0.0,92519.0619,0.007548797584384772,1.0,0.5,0,2.2870361570779365
TRU,2025-08-11T07:53:35.645471,0.03379,263753.35910198,0.1481920569057498,0.03589,0.0328,0.0017756732761173273,0.001481920569057498,0.000740960284528749,0.0004445761707172494,0.26375335910198,0.0,263753.35910198,0.001481920569057498,1.0,0.5,0,2.496554698207342
TRX,2025-08-11T07:53:35.645599,0.34088,3152445.67903296,0.8103152540367894,0.342162,0.337211,0.001,0.008103152540367893,0.004051576270183947,0.0024309457621103678,2.0,0.0,3152445.67903296,0.008103152540367893,1.0,0.5,0,2.9927378865621503
TURBO,2025-08-11T07:53:35.645736,0.004967,52922746.13343144,-1.585100059441252,0.005176,0.004773,0.001,0.01585100059441252,-0.00792550029720626,-0.004755300178323756,2.0,0.0,52922746.13343144,0.01585100059441252,1.0,0.5,1,3.556868761385254
T,2025-08-11T07:53:35.645962,0.01792,56810.89731705,0.8441193021947101,0.01812,0.01752,0.0022321428571427664,0.008441193021947102,0.004220596510973551,0.0025323579065841305,0.1,0.0,56810.89731705,0.008441193021947102,1.0,0.5,0,2.189500208516564
TUSD,2025-08-11T07:53:35.646097,0.9862,75.89625,-1.053476472358784,0.9999,0.9862,0.014500101399310465,0.01053476472358784,-0.00526738236179392,-0.0031604294170763515,0.1,0.0,75.89625,0.01053476472358784,0.4342457110693176,0.5,0,0.8684914221386352
